item_id,trial_brand,top1_count
https://roundlab.co.kr/product/1025-독도-클렌저-150ml/36/,라운드랩,17
https://medihealshop.com/product/더마-크림-팩-클렌저마데카소사이드-진정-장벽/1659/,메디힐,16
https://jayjun.co.kr/product/detail.html?product_no=1357,제이준,16
https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-150ml/203/category/231/display/1/,편강율,16
https://sum37.com/product/detail.html?product_no=374&cate_no=24&display_group=1,숨37,16
https://roundlab.co.kr/product/detail.html?product_no=130,라운드랩,16
https://mixsoon.co.kr/product/detail.html?product_no=371&cate_no=106&display_group=1,믹순,16
https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,센텔리안24,16
https://www.aestura.com/m/product/view.do?prdSeq=1077,에스트라,16
https://dalba.co.kr/goods/goods_view.php?goodsNo=1000000096,달바,15
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EA%B9%8A%EC%9D%80-%EB%85%B9%EC%B0%A8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120g/412/category/188/display/1/#enp_mbris,벤튼,15
https://www.innisfree.com/kr/ko/dp/product/35276,이니스프리,15
https://www.beplain.co.kr/shop/shopdetail.html?branduid=15,비플레인,15
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1177326&search=%C5%AC%B7%BB%C0%FA&sort=sellcnt&xcode=019&mcode=000&scode=&GfDT=Zmp3VQ%3D%3D,코스알엑스,15
https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sellcnt&current_category=022001&GfDT=bm9%2BW18%3D,시드물,15
https://odeloi.com/product/%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95/30/category/58/display/1/,오드로이,15
https://neopharmshop.co.kr/product/detail.html?product_no=3454&cate_no=175&display_group=1,네오팜,15
https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bm17W10%3D,비플레인,15
https://www.torriden.com/goods/goods_view.php?goodsNo=153,토리든,14
https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-1%EC%9C%84-%EB%85%B8%EC%8A%A4%EC%B9%B4%EB%82%98%EC%9D%B8-%ED%8A%B8%EB%9F%AC%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/663/category/101/display/1/,파티온,14
https://9wishes.co.kr/product/%EB%8D%94%EB%A7%88%ED%8B%B1-%EC%8B%9C%EC%B9%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80/162/category/78/display/1/,나인위시스,14
https://aromatica.co/product/detail.html?product_no=2421&cate_no=827&display_group=1,아로마티카,14
https://lagom.kr/product/detail.html?product_no=9&cate_no=86&display_group=1,라곰,14
https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,티엘스,14
https://medisection.com/product/detail.html?product_no=8312,메디섹션넘버,14
https://roundlab.co.kr/product/detail.html?product_no=140,라운드랩,13
https://mixsoon.co.kr/product/detail.html?product_no=282&cate_no=106&display_group=1,믹순,13
https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open&NaPm=ct%3Dmovaa0i0%7Cci%3D85a879e9a8204140caf6a26842e5306d8237ce28%7Ctr%3Dsls%7Csn%3D744786%7Chk%3Da31bc97d8c26303004523e08350585fc64769f90,바노바기,13
https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,바이오던스,13
https://abib.com/product/detail.html?product_no=327&cate_no=24&display_group=1,아비브,13
https://boldformula.com/product/%ED%99%94%ED%95%B4-1%EC%9C%84-%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC/40/category/46/display/1/,볼드포뮬러,12
https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,듀이트리,12
https://medipeel.co.kr/product/detail.html?product_no=2755&cate_no=499&display_group=1,메디필,12
https://abib.com/product/detail.html?product_no=186&cate_no=77&display_group=1,아비브,12
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150g-%EB%B9%84%EA%B1%B4/17/category/188/display/1/#enp_mbris,벤튼,12
https://myrealbarrier.co.kr/product/detail.html?product_no=86&cate_no=48&display_group=1,리얼베리어,12
https://themedicube.co.kr/product/detail.html?product_no=21&cate_no=44&display_group=1,메디큐브,12
https://themedicube.co.kr/product/detail.html?product_no=2592&cate_no=308&display_group=1,메디큐브,12
https://pongdangshop.com/product/detail.html?product_no=183&cate_no=117&display_group=1,퐁당,12
https://www.torriden.com/goods/goods_view.php?goodsNo=209,토리든,11
