resolved_url,pl_score,pl_prob,exposure_count,top1_count,avg_rank
https://dewytree.com/product/detail.html?product_no=1087&cate_no=54&display_group=1,1.196167168788456,0.00013860204218593688,8,4,1.5
https://dewytree.com/product/detail.html?product_no=21&cate_no=54&display_group=1,-1.056368686066817,1.4571549543191824e-05,20,2,2.25
https://dewytree.com/product/detail.html?product_no=610&cate_no=54&display_group=1,3.115348466734141,0.0009446250903423552,13,9,1.3076923076923077
https://dewytree.com/product/detail.html?product_no=686&cate_no=54&display_group=1,6.417573882403057,0.025668338198090453,10,10,1.0
https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,3.6952944665789706,0.0016870456108176715,24,18,1.2916666666666667
https://dewytree.com/product/detail.html?product_no=938&cate_no=54&display_group=1,2.5416063451879545,0.0005322141774057897,19,8,1.5789473684210527
https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,6.4281476916251945,0.025941190310144552,12,12,1.0
https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,1.0674100514807325,0.0001218571800588466,27,7,1.8518518518518519
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%94%A5-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/117/category/45/display/1/,0.7281890007258399,8.680191233830492e-05,24,7,1.9583333333333333
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/125/category/45/display/1/,2.3980144942688035,0.00046102586444697526,21,14,1.4285714285714286
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84%A4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/130/category/45/display/1/,-5.284247097880405,2.125012420623743e-07,25,0,2.92
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%ED%93%A8%EC%96%B4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/103/category/45/display/1/,0.12076446218583359,4.728551985241814e-05,27,8,1.962962962962963
https://eunyul.co.kr/product/%EB%A7%88%EC%9C%A0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/16/category/45/display/1/,-3.2937478700897938,1.5553362841520838e-06,26,2,2.6538461538461537
https://eunyul.co.kr/product/%EC%98%90%EB%A1%9C%EC%9A%B0%EC%94%A8%EB%93%9C-%EB%B0%94%EC%9D%B4%ED%83%88-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/82/category/45/display/1/,-5.6636108809465675,1.4541388420820637e-07,27,0,2.888888888888889
https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-1%EC%9C%84-%EB%85%B8%EC%8A%A4%EC%B9%B4%EB%82%98%EC%9D%B8-%ED%8A%B8%EB%9F%AC%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/663/category/101/display/1/,1.0550414378709687,0.00012035925838659514,24,7,1.75
