item_id,degree
https://medipeel.co.kr/product/detail.html?product_no=2681&cate_no=499&display_group=1,49
https://clubclio.co.kr/shop/goodsView/0000005485,50
https://www.naturerepublic.com/goods/goods/view?no=9990,50
https://www.torriden.com/goods/goods_view.php?goodsNo=209,50
https://lagom.kr/product/detail.html?product_no=488&cate_no=86&display_group=1,50
https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,50
https://cellfusionc.co.kr/product/약산성-패리어-클렌징폼-165ml/267/,51
https://anua.kr/product/detail.html?product_no=432&cate_no=24&display_group=1,51
https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,51
https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,51
https://neopharmshop.co.kr/product/detail.html?product_no=2215&cate_no=43&display_group=1,51
https://www.iaso.co.kr/shop/shopdetail.html?branduid=2542486&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bm95W1U%3D,51
https://mixsoon.co.kr/product/detail.html?product_no=515&cate_no=65&display_group=1,52
https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,52
https://www.torriden.com/goods/goods_view.php?goodsNo=158,52
https://m.bentoncosmetic.com/product/detail.html?product_no=558&cate_no=188&display_group=1,52
https://whataskin.co.kr/product/aa-p-%ED%8C%90%ED%85%8C%EB%86%80-%EC%A0%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/25/category/29/display/1/,52
https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,53
https://boldformula.com/product/%ED%99%94%ED%95%B4-1%EC%9C%84-%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC/40/category/46/display/1/,53
https://myrealbarrier.co.kr/product/detail.html?product_no=125,53
https://mixsoon.co.kr/product/detail.html?product_no=669&cate_no=106&display_group=1,53
https://neopharmshop.co.kr/product/detail.html?product_no=2134&cate_no=1&display_group=11,54
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/125/category/45/display/1/,54
https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-180ml/62/,54
https://imfrom.co.kr/product/detail.html?product_no=247&cate_no=175&display_group=1,54
https://tonymoly.com/products/houttuynia-cordata-cica-cleansing-foam.do?i_sProductcd=TM20220405000140678,54
https://sum37.com/product/detail.html?product_no=424&cate_no=24&display_group=1,54
https://neopharmshop.co.kr/product/아토팜-판테놀-크림-워시-300ml/2130/,54
https://jayjun.co.kr/product/detail.html?product_no=1357,54
https://www.elimerek.com/shop/shopdetail.html?branduid=3557807&xcode=001&mcode=001&scode=&type=Y&sort=regdate&current_category=001001&search=&GfDT=bWl3VQ%3D%3D,55
https://numbuzin.com/product/2%EB%B2%88-%EB%94%A5%ED%81%B4%EB%A6%B0-%EC%83%9D%ED%81%AC%EB%A6%BC-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120ml/31/category/61/display/1/,55
https://roundlab.co.kr/product/detail.html?product_no=140,55
https://dalba.co.kr/goods/goods_view.php?goodsNo=1000000096,55
https://medisection.com/product/detail.html?product_no=8312,55
https://ohui.com/product/익스트림-브라이트-클렌징-폼-160ml/193/,55
https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,56
https://www.theskinfood.com/shop/shopdetail.html?branduid=10323366&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bG13WA%3D%3D,56
https://benetus.imweb.me/cleanser/?idx=1,56
https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,56
https://roundlab.co.kr/product/1025-독도-클렌저-150ml/36/,56
https://themedicube.co.kr/product/detail.html?product_no=21&cate_no=44&display_group=1,56
https://www.theskinfood.com/shop/shopdetail.html?branduid=10321966&search=%ED%8F%BC&sort=order&xcode=005&mcode=042&scode=&GfDT=bml9W1Q%3D#,56
https://9wishes.co.kr/product/%EB%8D%94%EB%A7%88%ED%8B%B1-%EC%8B%9C%EC%B9%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80/162/category/78/display/1/,56
https://myrealbarrier.co.kr/product/detail.html?product_no=70,57
https://mixsoon.co.kr/product/detail.html?product_no=338&cate_no=106&display_group=1,57
https://onething.kr/product/%EC%96%B4%EC%84%B1%EC%B4%88-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/233/category/1/display/7/?icid=MAIN.product_listmain_6,57
https://mixsoon.co.kr/product/detail.html?product_no=371&cate_no=106&display_group=1,57
https://www.ableshop.kr/product/goods/view-goods?goodsId=BO00112997,57
https://sungboon.com/product/%EC%84%BC%ED%85%94%EB%9D%BD%ED%86%A0-%EC%95%84%ED%81%AC%EB%A6%AC%EC%8A%A4-%ED%81%B4%EB%A6%AC%EC%96%B4%EB%A7%81-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/584/category/494/display/1/,58
https://www.makeprem.com/goods/goods_view.php?goodsNo=1037,58
https://myrealbarrier.co.kr/product/detail.html?product_no=68,58
https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-300ml/541/category/61/display/1/,58
https://whataskin.co.kr/product/%ED%93%A8%EC%96%B4%EB%AF%B8-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-500ml/10/category/29/display/1/,58
https://jumiso.co.kr/product/%EA%B8%80%EB%A1%9C%EC%9A%B0%ED%94%BD1%EC%9C%84-%ED%8F%AC%EC%96%B4-%ED%93%A8%EB%A6%AC%ED%8C%8C%EC%9E%89-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-120g/66/category/44/display/1/,58
https://celimax.co.kr/product/%EC%8B%9C%EC%B9%B4-%EB%B0%94%ED%95%98-%EC%A7%80%EC%9A%B0%EA%B0%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/26/category/48/display/1/,59
