item_id,brand_ko,resolved_url,appearances,top1_count,avg_rank,borda_score,price_krw,price_bucket,subtype,top1_rate,pair_wins,pair_comparisons,win_rate
https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,블라이드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,46,7,2.217391304347826,82.0,16800.0,mid,foam,0.15217391304347827,36,92,0.391304347826087
https://www.ableshop.kr/product/goods/view-goods?goodsId=BO00112997,미샤,https://www.ableshop.kr/product/goods/view-goods?goodsId=BO00112997,35,5,2.142857142857143,65.0,25000.0,high,foam,0.14285714285714285,30,70,0.42857142857142855
https://sum37.com/product/detail.html?product_no=400&cate_no=24&display_group=1,숨37,https://sum37.com/product/detail.html?product_no=400&cate_no=24&display_group=1,28,4,2.2142857142857144,50.0,42000.0,high,foam,0.14285714285714285,22,56,0.39285714285714285
https://imfrom.co.kr/product/detail.html?product_no=202&cate_no=175&display_group=1,아임프롬,https://imfrom.co.kr/product/detail.html?product_no=202&cate_no=175&display_group=1,28,4,2.25,49.0,30000.0,high,balm,0.14285714285714285,21,56,0.375
https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8C%EB%9E%80-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/494/category/1/display/7/?icid=MAIN.product_listmain_6,원씽,https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8C%EB%9E%80-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/494/category/1/display/7/?icid=MAIN.product_listmain_6,57,8,2.1578947368421053,105.0,15000.0,low,foam,0.14035087719298245,48,114,0.42105263157894735
https://sum37.com/product/detail.html?product_no=406&cate_no=24&display_group=1,숨37,https://sum37.com/product/detail.html?product_no=406&cate_no=24&display_group=1,22,3,2.227272727272727,39.0,14000.0,low,unknown,0.13636363636363635,17,44,0.38636363636363635
https://www.dr-g.co.kr/item/4359?pc=4&cc=14,닥터지,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,45,6,2.4,72.0,20000.0,mid,foam,0.13333333333333333,27,90,0.3
https://www.iaso.co.kr/shop/shopdetail.html?branduid=2558230&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bmt7W1k%3D,이아소,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2558230&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bmt7W1k%3D,30,4,2.466666666666667,46.0,38000.0,high,foam,0.13333333333333333,16,60,0.26666666666666666
https://brmudkorea.com/product/detail.html?product_no=13&cate_no=90&display_group=1,비알머드,https://brmudkorea.com/product/detail.html?product_no=13&cate_no=90&display_group=1,46,6,2.347826086956522,76.0,14000.0,low,foam,0.13043478260869565,30,92,0.32608695652173914
https://lagom.kr/product/detail.html?product_no=327&cate_no=86&display_group=1,라곰,https://lagom.kr/product/detail.html?product_no=327&cate_no=86&display_group=1,31,4,2.3225806451612905,52.0,4000.0,low,foam,0.12903225806451613,21,62,0.3387096774193548
https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,메디필,https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,31,4,2.3548387096774195,51.0,35000.0,high,balm,0.12903225806451613,20,62,0.3225806451612903
https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,32,4,2.28125,55.0,16000.0,mid,foam,0.125,23,64,0.359375
https://www.innisfree.com/kr/ko/dp/product/35277,이니스프리,https://www.innisfree.com/kr/ko/dp/product/35277,49,6,2.36734693877551,80.0,1000.0,low,foam,0.12244897959183673,31,98,0.3163265306122449
https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,수이스킨,https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,34,4,2.4705882352941178,52.0,7900.0,low,foam,0.11764705882352941,18,68,0.2647058823529412
https://imfrom.co.kr/product/detail.html?product_no=248&cate_no=175&display_group=1,아임프롬,https://imfrom.co.kr/product/detail.html?product_no=248&cate_no=175&display_group=1,28,3,2.357142857142857,46.0,30000.0,high,balm,0.10714285714285714,18,56,0.32142857142857145
https://clubclio.co.kr/shop/goodsView/0000006568#page1&id=0000006568,구달,https://clubclio.co.kr/shop/goodsView/0000006568#page1&id=0000006568,56,6,2.4107142857142856,89.0,15000.0,low,foam,0.10714285714285714,33,112,0.29464285714285715
https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,헉슬리,https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,56,6,2.4642857142857144,86.0,25000.0,high,foam,0.10714285714285714,30,112,0.26785714285714285
https://www.naturerepublic.com/goods/goods/view?no=9990,네이처리퍼블릭,https://www.naturerepublic.com/goods/goods/view?no=9990,38,4,2.473684210526316,58.0,3000.0,low,foam,0.10526315789473684,20,76,0.2631578947368421
https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233,식물나라,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233,68,7,2.6029411764705883,95.0,4900.0,low,foam,0.10294117647058823,27,136,0.19852941176470587
https://medipeel.co.kr/product/detail.html?product_no=3240&cate_no=499&display_group=1,메디필,https://medipeel.co.kr/product/detail.html?product_no=3240&cate_no=499&display_group=1,20,2,2.05,39.0,10900.0,low,balm,0.1,19,40,0.475
https://clubclio.co.kr/shop/goodsView/0000005485,클럽클리오,https://clubclio.co.kr/shop/goodsView/0000005485,30,3,2.433333333333333,47.0,35000.0,high,foam,0.1,17,60,0.2833333333333333
https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,메디필,https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,20,2,2.7,26.0,30000.0,high,balm,0.1,6,40,0.15
